NIVEL_GOBIERNO_NOMBRE,PLIEGO_NOMBRE,DEPARTAMENTO_EJECUTORA_NOMBRE,PROVINCIA_EJECUTORA_NOMBRE,DISTRITO_EJECUTORA_NOMBRE,SECTOR_NOMBRE,FUNCION_NOMBRE,PRODUCTO_PROYECTO,PRODUCTO_PROYECTO_NOMBRE,MONTO_PIA,MONTO_PIM,MONTO_CERTIFICADO,MONTO_COMPROMETIDO,MONTO_DEVENGADO,MONTO_GIRADO
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MARCOS,GREGORIO PITA, ,TRANSPORTE,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,6000,20092,20091.5,20091.5,20091.5,20091.5
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MARCOS,ICHOCAN, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,2500,2500,2500.0,2500.0,2500.0,2500.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,4000,4000,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ, ,TRANSPORTE,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,4500,6940,2940.0,2940.0,2940.0,2940.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MARCOS,JOSE SABOGAL, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,0,31387,27250.0,27250.0,26000.0,26000.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MARCOS,JOSE SABOGAL, ,VIVIENDA Y DESARROLLO URBANO,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,26520,94690,90805.0,90755.64,87105.64,82105.32
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ, ,ORDEN PUBLICO Y SEGURIDAD,2618840,CREACION DE LOS SERVICIOS DE PROTECCION EN LA RIBERA DE LAS QUEBRADAS VULNERABLES ANTE EL PELIGRO EN LA QUEBRADA CHULUCANAS DE CENTRO POBLADO HUAYOBAMBA DISTRITO DE PEDRO GALVEZ DE LA PROVINCIA DE SAN MARCOS DEL DEPARTAMENTO DE CAJAMARCA,0,5000,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,41679,57199,54134.72,52546.83,41625.36,41625.36
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ, ,VIVIENDA Y DESARROLLO URBANO,3000736,EDIFICACIONES SEGURAS ANTE EL RIESGO DE DESASTRES,5100,5100,5100.0,5100.0,0.0,0.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,BOLIVAR, ,TRANSPORTE,3000001,ACCIONES COMUNES,0,318679,318678.16000000003,188000.0,188000.0,188000.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,CALQUIS, ,AGROPECUARIA,3000001,ACCIONES COMUNES,0,17444,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,CALQUIS, ,AMBIENTE,3000001,ACCIONES COMUNES,10000,0,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,CALQUIS, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,0,38960,38950.0,38950.0,38950.0,38950.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,CALQUIS, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,0,3040,3031.0,3031.0,3031.0,3031.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,CALQUIS, ,TRANSPORTE,3000001,ACCIONES COMUNES,0,172356,89721.1,89721.1,89721.1,89721.1
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,CATILLUC, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,0,1000,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,CATILLUC, ,TRANSPORTE,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,0,1000,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,EL PRADO, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,0,3000,865.0,865.0,865.0,865.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,EL PRADO, ,TRANSPORTE,2737809,"REPARACION DE CALZADA O PISTA Y OBRAS DE ARTE; EN EL(LA) VIA VECINAL TRAMO 0+000 KM - 5+848 KM EN LA LOCALIDAD PENCAYO, DISTRITO DE EL PRADO, PROVINCIA SAN MIGUEL, DEPARTAMENTO CAJAMARCA",0,295015,10000.0,10000.0,10000.0,10000.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,LA FLORIDA, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,7000,5300,5300.0,1287.0,1287.0,1287.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,LA FLORIDA, ,TRANSPORTE,3000001,ACCIONES COMUNES,0,850,850.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,LA FLORIDA, ,VIVIENDA Y DESARROLLO URBANO,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,0,850,850.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,LLAPA, ,TRANSPORTE,3000001,ACCIONES COMUNES,0,12000,12000.0,12000.0,12000.0,12000.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,NANCHOC, ,VIVIENDA Y DESARROLLO URBANO,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,0,5000,4950.0,4950.0,4950.0,4950.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,NIEPOS, ,SANEAMIENTO,3000001,ACCIONES COMUNES,0,11000,11000.0,11000.0,11000.0,11000.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,NIEPOS, ,TRANSPORTE,3000001,ACCIONES COMUNES,0,10718,10718.0,10718.0,10718.0,10718.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,NIEPOS, ,TRANSPORTE,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,25000,25000,25000.0,25000.0,25000.0,25000.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,NIEPOS, ,VIVIENDA Y DESARROLLO URBANO,3000001,ACCIONES COMUNES,0,44000,44000.0,44000.0,44000.0,44000.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,SAN GREGORIO, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,0,50000,49990.0,49990.0,49990.0,49990.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,SAN GREGORIO, ,SANEAMIENTO,3000001,ACCIONES COMUNES,0,0,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,SAN GREGORIO, ,TRANSPORTE,3000001,ACCIONES COMUNES,0,100000,99998.0,99998.0,99998.0,99998.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,SAN MIGUEL, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,59300,64123,48020.0,48020.0,44620.0,44620.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,SAN MIGUEL, ,VIVIENDA Y DESARROLLO URBANO,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,5000,243314,243299.6,215548.6,215548.6,215548.6
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,SAN MIGUEL, ,VIVIENDA Y DESARROLLO URBANO,3000736,EDIFICACIONES SEGURAS ANTE EL RIESGO DE DESASTRES,1200,1200,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,SAN MIGUEL, ,VIVIENDA Y DESARROLLO URBANO,3000737,ESTUDIOS PARA LA ESTIMACION DEL RIESGO DE DESASTRES,1500,1500,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,6000,6000,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN, ,SANEAMIENTO,2501929,"REHABILITACION DEL SISTEMA DE SANEAMIENTO BASICO DE LA LOCALIDAD DE EL MOLINO, DEL DISTRITO DE SAN SILVESTRE DE COCHAN, PROVINCIA DE SAN MIGUEL, CAJAMARCA.",0,13998,13998.0,13998.0,13998.0,13998.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,TONGOD, ,AGROPECUARIA,3000001,ACCIONES COMUNES,0,4770,4770.0,4770.0,4770.0,4770.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,TONGOD, ,ORDEN PUBLICO Y SEGURIDAD,2447513,CREACION DEL SERVICIO DE DEFENSA RIBEREÃA EN LA QUEBRADA QUITAHUASI EN LA LOCALIDAD DE TONGOD DEL DISTRITO DE TONGOD - PROVINCIA DE SAN MIGUEL - DEPARTAMENTO DE CAJAMARCA,0,6795973,6795971.38,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,TONGOD, ,TRANSPORTE,3000001,ACCIONES COMUNES,0,6600,6600.0,6600.0,6600.0,6600.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,7000,3500,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA, ,TRANSPORTE,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,0,1380442,543239.94,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN PABLO,SAN BERNARDINO, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,0,800,696.0,696.0,696.0,696.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN PABLO,SAN BERNARDINO, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,4244,14110,11294.0,11294.0,11294.0,11294.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN PABLO,SAN BERNARDINO, ,TRANSPORTE,3000001,ACCIONES COMUNES,0,11800,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN PABLO,SAN LUIS, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,1000,5450,4934.0,2450.0,2450.0,1380.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN PABLO,SAN PABLO, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,82472,86572,46925.83,46773.14,46773.14,46773.14
GOBIERNOS LOCALES, ,CAJAMARCA,SAN PABLO,TUMBADEN, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,0,43910,43910.0,43910.0,43910.0,43910.0
GOBIERNOS LOCALES, ,CAJAMARCA,SAN PABLO,TUMBADEN, ,TRANSPORTE,3000001,ACCIONES COMUNES,0,28070,28068.72,28068.72,28068.72,28068.72
GOBIERNOS LOCALES, ,CAJAMARCA,SANTA CRUZ,ANDABAMBA, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,3000,3000,3000.0,3000.0,3000.0,3000.0
GOBIERNOS LOCALES, ,CAJAMARCA,SANTA CRUZ,CATACHE, ,EDUCACION,3000738,PERSONAS CON FORMACION Y CONOCIMIENTO EN GESTION DEL RIESGO DE DESASTRES Y ADAPTACION AL CAMBIO CLIMATICO,0,7000,5790.0,5715.0,5715.0,5715.0
GOBIERNOS LOCALES, ,CAJAMARCA,SANTA CRUZ,CATACHE, ,EDUCACION,3000739,POBLACION CON PRACTICAS SEGURAS PARA LA RESILIENCIA,0,9420,7584.77,3450.17,3450.17,3450.17
GOBIERNOS LOCALES, ,CAJAMARCA,SANTA CRUZ,CATACHE, ,ORDEN PUBLICO Y SEGURIDAD,2676179,CREACION DE LOS SERVICIOS DE PROTECCION EN LA RIBERA DE LAS QUEBRADAS VULNERABLES ANTE EL PELIGRO EN LA LOCALIDAD DE CATACHE DISTRITO DE CATACHE DE LA PROVINCIA DE SANTA CRUZ DEL DEPARTAMENTO DE CAJAMARCA,0,0,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CAJAMARCA,SANTA CRUZ,CATACHE, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,0,127000,97043.94,96870.94,96870.94,96870.94
GOBIERNOS LOCALES, ,CAJAMARCA,SANTA CRUZ,CATACHE, ,TRANSPORTE,3000001,ACCIONES COMUNES,0,170291,159173.6,159173.6,159173.6,159173.6
GOBIERNOS LOCALES, ,CAJAMARCA,SANTA CRUZ,CHANCAYBANOS, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,3000,3000,2975.0,2975.0,2975.0,2975.0
GOBIERNOS LOCALES, ,CAJAMARCA,SANTA CRUZ,LA ESPERANZA, ,TRANSPORTE,3000001,ACCIONES COMUNES,0,5000,4900.0,4900.0,4900.0,4900.0
GOBIERNOS LOCALES, ,CAJAMARCA,SANTA CRUZ,NINABAMBA, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,0,1200,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CAJAMARCA,SANTA CRUZ,NINABAMBA, ,TRANSPORTE,3000001,ACCIONES COMUNES,0,124645,123436.58,123414.0,123414.0,123414.0
GOBIERNOS LOCALES, ,CAJAMARCA,SANTA CRUZ,PULAN, ,EDUCACION,3000001,ACCIONES COMUNES,0,11354,9354.0,9354.0,9354.0,9354.0
GOBIERNOS LOCALES, ,CAJAMARCA,SANTA CRUZ,PULAN, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,0,2000,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CAJAMARCA,SANTA CRUZ,SANTA CRUZ, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,15000,15000,6750.0,6750.0,6750.0,6750.0
GOBIERNOS LOCALES, ,CAJAMARCA,SANTA CRUZ,SAUCEPAMPA, ,TRANSPORTE,3000001,ACCIONES COMUNES,0,100000,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CAJAMARCA,SANTA CRUZ,SAUCEPAMPA, ,TRANSPORTE,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,6000,45097,45096.2,45096.2,45096.2,45096.2
GOBIERNOS LOCALES, ,CAJAMARCA,SANTA CRUZ,SEXI, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,2000,2000,869.5,869.5,869.5,869.5
GOBIERNOS LOCALES, ,CAJAMARCA,SANTA CRUZ,UTICYACU, ,EDUCACION,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,1000,1000,999.6,999.6,999.6,999.6
GOBIERNOS LOCALES, ,CUSCO,ACOMAYO,ACOMAYO, ,ORDEN PUBLICO Y SEGURIDAD,2702659,CREACION DE LOS SERVICIOS DE PROTECCION EN RIBERAS DE RIO VULNERABLES ANTE EL PELIGRO EN RIO MARPA Y RIO TIMCOCMAYO DISTRITO DE ACOMAYO DE LA PROVINCIA DE ACOMAYO DEL DEPARTAMENTO DE CUSCO,0,42000,41000.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CUSCO,ACOMAYO,ACOMAYO, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,30000,30000,22000.0,22000.0,14500.0,14500.0
GOBIERNOS LOCALES, ,CUSCO,ACOMAYO,ACOMAYO, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,18300,18300,10997.8,10997.8,6997.8,6997.8
GOBIERNOS LOCALES, ,CUSCO,ACOMAYO,ACOMAYO, ,TRANSPORTE,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,3000,3000,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CUSCO,ACOMAYO,ACOPIA, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,5000,30000,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CUSCO,ACOMAYO,ACOS, ,AGROPECUARIA,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,8000,8000,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CUSCO,ACOMAYO,MOSOC LLACTA, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,6000,6000,3007.0,3007.0,3007.0,3007.0
GOBIERNOS LOCALES, ,CUSCO,ACOMAYO,POMACANCHI, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,25000,70036,70035.0,70035.0,68435.0,68435.0
GOBIERNOS LOCALES, ,CUSCO,ACOMAYO,RONDOCAN, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,0,35000,34725.0,29725.0,29725.0,29725.0
GOBIERNOS LOCALES, ,CUSCO,ACOMAYO,RONDOCAN, ,SALUD,3000739,POBLACION CON PRACTICAS SEGURAS PARA LA RESILIENCIA,5000,5000,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CUSCO,ACOMAYO,SANGARARA, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,0,68177,8677.0,8677.0,8677.0,8677.0
GOBIERNOS LOCALES, ,CUSCO,ANTA,ANCAHUASI, ,AGROPECUARIA,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,18500,18500,6250.0,6250.0,2000.0,2000.0
GOBIERNOS LOCALES, ,CUSCO,ANTA,ANTA, ,AGROPECUARIA,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,0,133330,133330.0,133330.0,10950.0,10950.0
GOBIERNOS LOCALES, ,CUSCO,ANTA,ANTA, ,EDUCACION,3000738,PERSONAS CON FORMACION Y CONOCIMIENTO EN GESTION DEL RIESGO DE DESASTRES Y ADAPTACION AL CAMBIO CLIMATICO,0,1466,1466.0,1466.0,1466.0,1466.0
GOBIERNOS LOCALES, ,CUSCO,ANTA,ANTA, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,30498,191033,165044.59,111467.15,100093.27,94213.93000000001
GOBIERNOS LOCALES, ,CUSCO,ANTA,ANTA, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,40000,178110,138106.49,132118.39,112217.67,112217.67
GOBIERNOS LOCALES, ,CUSCO,ANTA,ANTA, ,VIVIENDA Y DESARROLLO URBANO,3000001,ACCIONES COMUNES,0,8400,8400.0,8400.0,0.0,0.0
GOBIERNOS LOCALES, ,CUSCO,ANTA,ANTA, ,VIVIENDA Y DESARROLLO URBANO,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,10000,17432,16884.4,16884.4,16884.4,16884.4
GOBIERNOS LOCALES, ,CUSCO,ANTA,CACHIMAYO, ,AGROPECUARIA,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,10000,9900,625.0,625.0,625.0,625.0
GOBIERNOS LOCALES, ,CUSCO,ANTA,CACHIMAYO, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,0,2000,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CUSCO,ANTA,CACHIMAYO, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,30000,23100,13100.0,13100.0,13100.0,13100.0
GOBIERNOS LOCALES, ,CUSCO,ANTA,CACHIMAYO, ,ORDEN PUBLICO Y SEGURIDAD,3000737,ESTUDIOS PARA LA ESTIMACION DEL RIESGO DE DESASTRES,10000,15000,15000.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CUSCO,ANTA,CACHIMAYO, ,VIVIENDA Y DESARROLLO URBANO,3000736,EDIFICACIONES SEGURAS ANTE EL RIESGO DE DESASTRES,5000,5000,4200.0,1500.0,1500.0,1500.0
GOBIERNOS LOCALES, ,CUSCO,ANTA,CHINCHAYPUJIO, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,36000,36000,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CUSCO,ANTA,HUAROCONDO, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,14000,72298,60341.0,35341.0,35341.0,35341.0
GOBIERNOS LOCALES, ,CUSCO,ANTA,LIMATAMBO, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,41400,58943,55807.7,55565.7,54065.7,36149.7
GOBIERNOS LOCALES, ,CUSCO,ANTA,MOLLEPATA, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,0,368009,355607.18,346567.18,286467.18,286467.18
GOBIERNOS LOCALES, ,CUSCO,ANTA,MOLLEPATA, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,94000,0,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,CUSCO,ANTA,PUCYURA, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,5000,7827,7827.0,7827.0,7827.0,7827.0
GOBIERNOS LOCALES, ,CUSCO,ANTA,ZURITE, ,AGROPECUARIA,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,10000,65100,60390.21,60390.21,50490.21,50490.21
GOBIERNOS LOCALES, ,CUSCO,ANTA,ZURITE, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,0,3000,3000.0,3000.0,3000.0,3000.0
GOBIERNOS LOCALES, ,CUSCO,CALCA,CALCA, ,AGROPECUARIA,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,0,27500,18000.0,18000.0,10000.0,10000.0
GOBIERNOS LOCALES, ,CUSCO,CALCA,CALCA, ,AMBIENTE,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,63500,296542,234037.44,234037.44,234037.44,234037.44
GOBIERNOS LOCALES, ,CUSCO,CALCA,CALCA, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,19500,38480,30273.38,30273.38,30273.38,30273.38
GOBIERNOS LOCALES, ,CUSCO,CALCA,CALCA, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,27500,38101,22613.0,22613.0,22613.0,22613.0
GOBIERNOS LOCALES, ,CUSCO,CALCA,CALCA, ,ORDEN PUBLICO Y SEGURIDAD,3000739,POBLACION CON PRACTICAS SEGURAS PARA LA RESILIENCIA,64000,123800,95854.63,95854.63,95854.63,95854.63
GOBIERNOS LOCALES, ,CUSCO,CALCA,CALCA, ,VIVIENDA Y DESARROLLO URBANO,3000736,EDIFICACIONES SEGURAS ANTE EL RIESGO DE DESASTRES,5000,5000,5000.0,5000.0,5000.0,5000.0
GOBIERNOS LOCALES, ,CUSCO,CALCA,COYA, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,0,86000,46185.0,40185.0,40185.0,40185.0
